uid	ec
A0A178ZAE9	1.1.3.20
A0A177FEU4	1.1.3.20
A0A178DF87	1.1.3.20
A0A0D2GSG2	1.1.3.20
A0A2T4H137	1.1.3.20
A0A1L7U530	1.1.3.20
X0D2H4	1.1.3.20
W9IUE5	1.1.3.20
W9J151	1.1.3.20
N4TUH3	1.1.3.20
X0C482	1.1.3.20
W9JPG9	1.1.3.20
X0JDU5	1.1.3.20
W9KRN9	1.1.3.20
F9GFU8	1.1.3.20
N1RT80	1.1.3.20
X0JFI6	1.1.3.20
A0A2H3FVE0	1.1.3.20
A0A2H3H6P4	1.1.3.20
W9PXT2	1.1.3.20
F9FMA2	1.1.3.20
X0J1X4	1.1.3.20
W9Q5V3	1.1.3.20
A0A2H3T471	1.1.3.20
A0A2H3SKH0	1.1.3.20
X0BA92	1.1.3.20
X0D1G8	1.1.3.20
W9ZBB7	1.1.3.20
N1S969	1.1.3.20
W9HNP0	1.1.3.20
X0IB67	1.1.3.20
W9KPH3	1.1.3.20
W9NWU8	1.1.3.20
X0AEE6	1.1.3.20
X0NUM0	1.1.3.20
A0A0D2XDC2	1.1.3.20
A0A1B8ACF6	1.1.3.20
A0A1L7VHD9	1.1.3.20
K3U9J5	1.1.3.20
A0A395MSW9	1.1.3.20
A0A395S268	1.1.3.20
A0A2L2STZ6	1.1.3.20
A0A0J0AHN9	1.1.3.20
A0A2H3SA67	1.1.3.20
A0A0I9YQJ4	1.1.3.20
S0DZP7	1.1.3.20
A0A365NBT1	1.1.3.20
A0A365ML13	1.1.3.20
A0A366QET2	1.1.3.20
W7MAB5	1.1.3.20
A0A366P3J6	1.1.3.20
A0A366QL69	1.1.3.20
A0A366NZ11	1.1.3.20
A0A2K0WD28	1.1.3.20
A0A2K0VTM6	1.1.3.20
A0A2H3G2M7	1.1.3.20
I1RS14	1.1.3.20
A0A397V1M6	1.1.3.20
H0EHX4	1.1.3.20
A0A397TQX6	1.1.3.20
A0A0R0HV52	1.1.3.20
K7KXQ9	1.1.3.20
I1LSK5	1.1.3.20
I1N9S7	1.1.3.20
A0A0B2R7X2	1.1.3.20
A0A0B0N9J6	1.1.3.20
A0A0B0NHD8	1.1.3.20
A0A0B0NRL4	1.1.3.20
A0A2P5RE22	1.1.3.20
A0A2P5SKY8	1.1.3.20
A0A1U8KFL1	1.1.3.20
A0A1U8IKZ7	1.1.3.20
A0A1U8LN57	1.1.3.20
A0A1U8IKW8	1.1.3.20
A0A1U8NX81	1.1.3.20
A0A1U8KAH6	1.1.3.20
A0A0D2UV85	1.1.3.20
A0A0D2UUI3	1.1.3.20
A0A0D2VNJ1	1.1.3.20
A0A0D2M054	1.1.3.20
A0A0D2S232	1.1.3.20
F0XC64	1.1.3.20
A0A2G9HA07	1.1.3.20
A0A2G9I9H2	1.1.3.20
A0A2G9I4F8	1.1.3.20
A0A2G9FW87	1.1.3.20
A0A2G9GHL0	1.1.3.20
A0A2G9G0J3	1.1.3.20
A0A2G9H4Y4	1.1.3.20
A0A251VNE0	1.1.3.20
A0A251TXF4	1.1.3.20
A0A251SFR4	1.1.3.20
A0A251U6X8	1.1.3.20
A0A2B7XBD4	1.1.3.20
A0A1X2GKR8	1.1.3.20
A0A1X2GL01	1.1.3.20
A0A287F8Q4	1.1.3.20
A0A287F8T6	1.1.3.20
A0A287F8P0	1.1.3.20
F2E4R4	1.1.3.20
F2DZG1	1.1.3.20
A0A287F8P3	1.1.3.20
M0YPG6	1.1.3.20
A0A287F8U5	1.1.3.20
A0A287F8N4	1.1.3.20
A0A287F8U1	1.1.3.20
A0A287F8W8	1.1.3.20
A0A287E2T2	1.1.3.20
F2CUY4	1.1.3.20
A0A1Z5T6Q1	1.1.3.20
A0A2J6RDT4	1.1.3.20
A0A1E4RIS7	1.1.3.20
A0A1E4RIU5	1.1.3.20
A0A024SMZ2	1.1.3.20
G9MT89	1.1.3.20
G9MMY7	1.1.3.20
A0A1Y2VRH8	1.1.3.20
A0A1Y2VH50	1.1.3.20
A0A1Y2W9U0	1.1.3.20
A0A316UPL6	1.1.3.20
A0A067KVY5	1.1.3.20
A0A067KNM1	1.1.3.20
A0A067K3V8	1.1.3.20
A0A2I4FRI3	1.1.3.20
A0A2I4DLC5	1.1.3.20
A0A2I4F6J9	1.1.3.20
V5GPS6	1.1.3.20
A0A1Y1HU14	1.1.3.20
A0A2J6KCM9	1.1.3.20
A0A2J6K5F0	1.1.3.20
A0A2J6K5D0	1.1.3.20
A0A2J6JUI0	1.1.3.20
A0A0D9XKJ3	1.1.3.20
A0A0D9VIH1	1.1.3.20
A0A1Y2G2W1	1.1.3.20
A5E102	1.1.3.20
A0A2N3NKF2	1.1.3.20
B5WWZ8	1.1.3.20
B5WWZ9	1.1.3.20
A0A1J7GFN9	1.1.3.20
A0A1J7GX64	1.1.3.20
A0A200PVV8	1.1.3.20
G4MVK1	1.1.3.20
L7IZ92	1.1.3.20
L7IFT5	1.1.3.20
A8QAY8	1.1.3.20
A0A0M9VRC0	1.1.3.20
A0A1M8A7C1	1.1.3.20
A0A2N1JAW9	1.1.3.20
A0A2C9UTE0	1.1.3.20
A0A2C9W9I8	1.1.3.20
A0A2R6WQU1	1.1.3.20
A0A218Z552	1.1.3.20
A0A396I8H5	1.1.3.20
A0A396JPY0	1.1.3.20
G7JDV8	1.1.3.20
A0A072ULU1	1.1.3.20
A0A316VJN5	1.1.3.20
F4RUZ8	1.1.3.20
A0A077R1W7	1.1.3.20
E9DZR7	1.1.3.20
A0A0B2WNR3	1.1.3.20
A0A0D9NYN4	1.1.3.20
A0A0B4GUA3	1.1.3.20
A0A0A1V1N1	1.1.3.20
E9F0I4	1.1.3.20
A0A1A0H5Y1	1.1.3.20
A5DJL6	1.1.3.20
U5HIL4	1.1.3.20
A0A2X0KF83	1.1.3.20
A0A2X0PMC2	1.1.3.20
A0A2X0PPF6	1.1.3.20
G7E7S3	1.1.3.20
A0A166UXY6	1.1.3.20
A0A395ITB2	1.1.3.20
A0A197JDG0	1.1.3.20
W9RET7	1.1.3.20
W9RIK0	1.1.3.20
A0A0C9LZS9	1.1.3.20
A0A0C9MD68	1.1.3.20
A0A0C9LV98	1.1.3.20
A0A162QZR6	1.1.3.20
S2JYP5	1.1.3.20
S2JDN0	1.1.3.20
A0A168P051	1.1.3.20
M0SNA8	1.1.3.20
G2QJL7	1.1.3.20
A0A139HXK4	1.1.3.20
C7ZJI0	1.1.3.20
A0A1U8AIT2	1.1.3.20
A0A1U8ADI0	1.1.3.20
A0A1U7LV20	1.1.3.20
A0A0P7B8L8	1.1.3.20
Q4WR91	1.1.3.20
B0XP90	1.1.3.20
A0A229WSV1	1.1.3.20
A0A0B0DVQ0	1.1.3.20
F8MKD1	1.1.3.20
A0A1J6IUH6	1.1.3.20
A0A1J6JLD1	1.1.3.20
A0A314L1I0	1.1.3.20
A0A1U7VBL4	1.1.3.20
A0A1U7VGS0	1.1.3.20
A0A1U7XUQ2	1.1.3.20
A0A1S3Y5A7	1.1.3.20
A0A1S4CM61	1.1.3.20
A0A1S4C399	1.1.3.20
A0A1S4B936	1.1.3.20
A0A1I9Z8D8	1.1.3.20
A0A1J3HPS5	1.1.3.20
A0A1J3IED7	1.1.3.20
A0A1J3DUP9	1.1.3.20
A0A1J3EEM9	1.1.3.20
A0A1J3EPA4	1.1.3.20
A0A0C3HC90	1.1.3.20
A0A2C5XV51	1.1.3.20
A0A2C5ZA98	1.1.3.20
A0A2A9P2J0	1.1.3.20
A0A0E0BBN3	1.1.3.20
A0A0E0BBN4	1.1.3.20
A0A0E0CNK5	1.1.3.20
A0A0E0EYU5	1.1.3.20
A0A0E0IKK0	1.1.3.20
A0A0E0ITI1	1.1.3.20
A0A0E0R0B3	1.1.3.20
A0A0E0NHX8	1.1.3.20
A0A0E0R0B9	1.1.3.20
Q8W5P8	1.1.3.20
Q0IX12	1.1.3.20
Q7XDG3	1.1.3.20
A2Z8H1	1.1.3.20
Q8W5P3	1.1.3.20
C7J7R1	1.1.3.20
Q6K9N5	1.1.3.20
Q8W5P5	1.1.3.20
B9G683	1.1.3.20
B9G684	1.1.3.20
A0A2T7C5Q9	1.1.3.20
A0A2T8I252	1.1.3.20
A0A2T7C5Q6	1.1.3.20
A0A2T7F965	1.1.3.20
A0A2S3ILJ5	1.1.3.20
A0A2T7C5R0	1.1.3.20
A0A2T7C5T1	1.1.3.20
C1GH16	1.1.3.20
A0A1D2JAK0	1.1.3.20
C0SJD4	1.1.3.20
C1HEC6	1.1.3.20
A0A177CAQ1	1.1.3.20
A0A0B7N869	1.1.3.20
A0A2P5AE16	1.1.3.20
A0A2P5D5U9	1.1.3.20
A0A1L9SF89	1.1.3.20
A0A1F5L3F0	1.1.3.20
A0A0F7VIW9	1.1.3.20
A0A0G4PKG2	1.1.3.20
A0A161ZD87	1.1.3.20
A0A1V6NUK0	1.1.3.20
A0A0A2JW22	1.1.3.20
A0A1V6T287	1.1.3.20
A0A117NMZ0	1.1.3.20
A0A0A2LE50	1.1.3.20
A0A1V6XMQ5	1.1.3.20
A0A0M8PA58	1.1.3.20
A0A2H3IPY9	1.1.3.20
S7Z8U8	1.1.3.20
A0A135LJR9	1.1.3.20
A0A1V6NT14	1.1.3.20
B6HJ58	1.1.3.20
A0A1V6QWK4	1.1.3.20
A0A1V6RXQ5	1.1.3.20
A0A2V1DNY8	1.1.3.20
W3WU04	1.1.3.20
A0A2J6QDA1	1.1.3.20
B7G6C1	1.1.3.20
A0A0G2GZZ1	1.1.3.20
Q0V0U3	1.1.3.20
A0A0L9V5T6	1.1.3.20
A0A0L9THW6	1.1.3.20
V7AI35	1.1.3.20
V7D063	1.1.3.20
A0A0D2E851	1.1.3.20
A0A2H3X1P1	1.1.3.20
A0A2H3YVW5	1.1.3.20
A0A2H3YYS9	1.1.3.20
A9RG13	1.1.3.20
A9S535	1.1.3.20
A0A2K1JY39	1.1.3.20
A0A2K1JIQ0	1.1.3.20
B8LQ84	1.1.3.20
G8Y5E1	1.1.3.20
A0A0G4J240	1.1.3.20
A0A179FXV8	1.1.3.20
B2AFD8	1.1.3.20
B9HKS3	1.1.3.20
A0A1Y2F427	1.1.3.20
A0A251QSJ7	1.1.3.20
M5VXL1	1.1.3.20
A0A314UN77	1.1.3.20
M2Z831	1.1.3.20
A0A139IMK0	1.1.3.20
A0A177AEC0	1.1.3.20
L8G0G6	1.1.3.20
L8GCY2	1.1.3.20
A0A1B8CHX2	1.1.3.20
A0A094CBS7	1.1.3.20
A0A094DMJ1	1.1.3.20
A0A094I8K7	1.1.3.20
A0A1B8FXV7	1.1.3.20
A0A1B8C633	1.1.3.20
A0A1B8FVL4	1.1.3.20
A0A093YCL0	1.1.3.20
A0A093ZD49	1.1.3.20
A0A094G0J4	1.1.3.20
A0A094HQH8	1.1.3.20
A0A094DCU5	1.1.3.20
A0A094AVB9	1.1.3.20
A0A093Z586	1.1.3.20
A0A094DRH1	1.1.3.20
A0A1B8D8D3	1.1.3.20
A0A094AKJ4	1.1.3.20
A0A1B8C9V4	1.1.3.20
A0A1B8GKG6	1.1.3.20
A0A1B8G7H2	1.1.3.20
A0A1Y2EDR6	1.1.3.20
A0A316U805	1.1.3.20
A0A380T8H3	1.1.3.20
M9MGF2	1.1.3.20
R9NVU1	1.1.3.20
A0A2N5TJI8	1.1.3.20
A0A2N5TPH3	1.1.3.20
E3KIL8	1.1.3.20
A0A0L6UK24	1.1.3.20
A0A2S4WMJ5	1.1.3.20
A0A2S4UCW0	1.1.3.20
A0A0L0VGD7	1.1.3.20
A0A2I0LD46	1.1.3.20
A0A2I0I5R1	1.1.3.20
A0A218WDE7	1.1.3.20
A0A218X9P0	1.1.3.20
A0A218X8E6	1.1.3.20
A0A179HNN1	1.1.3.20
A0A179H3A9	1.1.3.20
A0A178EKU5	1.1.3.20
E3RLZ3	1.1.3.20
B2WJW5	1.1.3.20
U4KU43	1.1.3.20
A0A1V8T2Y0	1.1.3.20
A0A2D3UQ70	1.1.3.20
A0A0F4Z3M2	1.1.3.20
A0A0D2IX31	1.1.3.20
A0A2N0QU57	1.1.3.20
A0A2I1F467	1.1.3.20
A0A2I1GTC1	1.1.3.20
A0A2N1M8K2	1.1.3.20
U9TF61	1.1.3.20
A0A2P2KD05	1.1.3.20
A0A2P2QVL4	1.1.3.20
A0A2P2KCX9	1.1.3.20
A0A367J5T8	1.1.3.20
A0A367J713	1.1.3.20
I1C536	1.1.3.20
I1BGX0	1.1.3.20
A0A0C7B9H1	1.1.3.20
A0A0C7BSS0	1.1.3.20
A0A0C7B8Y0	1.1.3.20
A0A0A1PAG8	1.1.3.20
A0A1X0RJ71	1.1.3.20
A0A0A1N4F0	1.1.3.20
A0A367KIT0	1.1.3.20
A0A367JQQ8	1.1.3.20
A0A061AT94	1.1.3.20
A0A0K3CSI3	1.1.3.20
G0SVU8	1.1.3.20
M7X159	1.1.3.20
A0A2S5BCR2	1.1.3.20
A0A1E1LPX8	1.1.3.20
A0A1E1L862	1.1.3.20
A0A1E1MVS9	1.1.3.20
B9SS54	1.1.3.20
B9S1S3	1.1.3.20
B9SV13	1.1.3.20
A0A2P6RC72	1.1.3.20
A0A2P6PV17	1.1.3.20
A0A2P6QR70	1.1.3.20
A0A2P6PBF8	1.1.3.20
A0A1S8A6U3	1.1.3.20
A0A2S7PH55	1.1.3.20
A0A2S7NPB4	1.1.3.20
A0A2S7P7U8	1.1.3.20
A0A0E9NRK8	1.1.3.20
A0A084G6H0	1.1.3.20
A3LYX9	1.1.3.20
A3LW61	1.1.3.20
W9CDE2	1.1.3.20
A7EQ37	1.1.3.20
D8R6Z5	1.1.3.20
D8QN82	1.1.3.20
D8R6Z6	1.1.3.20
D8QN81	1.1.3.20
K4A658	1.1.3.20
A0A368SJG3	1.1.3.20
K4A655	1.1.3.20
A0A368SJB8	1.1.3.20
K4A650	1.1.3.20
K3YQ38	1.1.3.20
L7VFV2	1.1.3.20
A0A0V0IT17	1.1.3.20
R9R6T0	1.1.3.20
K4CMP1	1.1.3.20
R9R6I9	1.1.3.20
K4CUT7	1.1.3.20
R9R6Q1	1.1.3.20
R9R6J2	1.1.3.20
M1BKV4	1.1.3.20
M1C923	1.1.3.20
M1BKV3	1.1.3.20
M1BG07	1.1.3.20
F7W6K4	1.1.3.20
A0A1Z5S6S8	1.1.3.20
A0A1B6QK88	1.1.3.20
C5WYG2	1.1.3.20
C5XXS1	1.1.3.20
C5WYH6	1.1.3.20
C5XXS4	1.1.3.20
G3AJP0	1.1.3.20
G3ANX7	1.1.3.20
A0A2K1QT54	1.1.3.20
M3DAK6	1.1.3.20
A0A0K9RVS4	1.1.3.20
A0A0K9RCH7	1.1.3.20
A0A0L0HPF7	1.1.3.20
A0A2N8UAV3	1.1.3.20
E6ZYF7	1.1.3.20
A0A084RFH6	1.1.3.20
A0A084QU41	1.1.3.20
A0A178B588	1.1.3.20
A0A024FB95	1.1.3.20
A0A364NAZ9	1.1.3.20
A0A364MT32	1.1.3.20
A0A167DT63	1.1.3.20
A0A1E4SBF7	1.1.3.20
A0A1E4SER4	1.1.3.20
A0A1E4SFN0	1.1.3.20
A0A1X2H852	1.1.3.20
A0A1X2HHU2	1.1.3.20
A0A364KW03	1.1.3.20
A0A225ANC2	1.1.3.20
A0A0U1M8E0	1.1.3.20
B6QBY3	1.1.3.20
A0A093VQ89	1.1.3.20
A0A317XK11	1.1.3.20
A0A061EMN9	1.1.3.20
A0A061DPM7	1.1.3.20
G2R8H9	1.1.3.20
A0A177VCI1	1.1.3.20
A0A177VE92	1.1.3.20
A0A177VVC2	1.1.3.20
A0A177VX62	1.1.3.20
A0A177TIP3	1.1.3.20
A0A177URZ0	1.1.3.20
A0A177UWS6	1.1.3.20
A0A066VWM0	1.1.3.20
A0A316ZA63	1.1.3.20
R8BTZ6	1.1.3.20
A0A2K3QK04	1.1.3.20
A0A0L0NLM3	1.1.3.20
A0A2S4KXE2	1.1.3.20
A0A0A1THY0	1.1.3.20
A0A0A1SX41	1.1.3.20
A0A2P5ACB6	1.1.3.20
A0A395N8R7	1.1.3.20
A0A2T3ZEQ7	1.1.3.20
A0A2K0TQ79	1.1.3.20
A0A1T3CM90	1.1.3.20
A0A0G0AK66	1.1.3.20
A0A2T4CCT9	1.1.3.20
A0A2H2ZAG5	1.1.3.20
A0A178F966	1.1.3.20
A0A022WG28	1.1.3.20
A0A022Y6A6	1.1.3.20
A0A178FA13	1.1.3.20
J6FBP4	1.1.3.20
K1VZW1	1.1.3.20
A0A2K3MNK0	1.1.3.20
A0A2K3L074	1.1.3.20
A0A2K3MM73	1.1.3.20
A0A2K3PGR7	1.1.3.20
A0A2K3PQZ5	1.1.3.20
A0A2Z6P5L5	1.1.3.20
A0A2Z6PJ96	1.1.3.20
A0A2Z6NLZ0	1.1.3.20
A0A3B5XY85	1.1.3.20
A0A3B5ZSN6	1.1.3.20
A0A3B5ZTQ7	1.1.3.20
A0A3B5YVG6	1.1.3.20
A0A3B5XY99	1.1.3.20
A0A3B6NR53	1.1.3.20
A0A3B6PKZ5	1.1.3.20
A0A3B5XXY5	1.1.3.20
M7YME5	1.1.3.20
A0A292PRL4	1.1.3.20
A0A2T6ZQS5	1.1.3.20
A0A317T446	1.1.3.20
D5GLS0	1.1.3.20
A0A1K0G288	1.1.3.20
A0A0D1E458	1.1.3.20
A0A194W0T2	1.1.3.20
A0A194UX76	1.1.3.20
A0A194V0E8	1.1.3.20
A0A194VLZ2	1.1.3.20
A0A370JAU3	1.1.3.20
A0A0D1XQG0	1.1.3.20
G2X6J8	1.1.3.20
A0A2J8DWM3	1.1.3.20
A0A366P0G0	1.1.3.20
A0A0G4M815	1.1.3.20
A0A0G4M1L0	1.1.3.20
A0A0S3SPL0	1.1.3.20
A0A0S3SAX3	1.1.3.20
A0A1S3VX43	1.1.3.20
A0A1S3TR39	1.1.3.20
F6H8T4	1.1.3.20
A5AH38	1.1.3.20
F6HJ27	1.1.3.20
F6HZM3	1.1.3.20
A0A2T0FEK3	1.1.3.20
Q6CEP8	1.1.3.20
A0A1D6KTK4	1.1.3.20
A0A317YDA2	1.1.3.20
C0HFU4	1.1.3.20
A0A317Y4L7	1.1.3.20
B6SXM3	1.1.3.20
C0P3J6	1.1.3.20
A0A1D6KTK6	1.1.3.20
A0A0K9PLF4	1.1.3.20
A0A0K9Q0K0	1.1.3.20
A0A0K9PD64	1.1.3.20
A0A0F4GPJ1	1.1.3.20
A0A2H1FZ94	1.1.3.20
A0A1X7RLJ7	1.1.3.20
A0A1Y6LBE6	1.1.3.20
A0A2V1AAQ8	1.1.3.20
A0A2V1AN63	1.1.3.20
A0A1L0G6S2	1.1.3.20
A0A1V1SW42	1.1.3.20
A0A0C9M373	1.1.3.20
C7RIE7	1.1.3.21
U4KM46	1.1.3.21
A0A2X0V2F4	1.1.3.21
D4YGZ7	1.1.3.21
A0A2X4ZCB5	1.1.3.21
A0A011QWU0	1.1.3.21
A0A2X0WFX0	1.1.3.21
A0A2X0X248	1.1.3.21
A0A2X0PVG8	1.1.3.21
A0A2X0QPK4	1.1.3.21
Q394C4	1.1.3.21
A0A2R8A216	1.1.3.21
F4BL96	1.1.3.21
F4BSA4	1.1.3.21
A0A0E9E4G9	1.1.3.21
Q1LC23	1.1.3.21
L0R6N4	1.1.3.21
B0ED25	1.1.3.21
O86963	1.1.3.21
C0X6X1	1.1.3.21
X5NUJ8	1.1.3.21
Q833L7	1.1.3.21
A0A132Z6K9	1.1.3.21
A0A1A7T8Q9	1.1.3.21
T0UDC4	1.1.3.21
D5RC44	1.1.3.21
F9EP79	1.1.3.21
A0A1S6IQC1	1.1.3.21
A0A0R2JV30	1.1.3.21
K0N2V4	1.1.3.21
G6CEN2	1.1.3.21
A0A1X7QHE2	1.1.3.21
C8PB99	1.1.3.21
C2FDG9	1.1.3.21
Q03BC0	1.1.3.21
A0A2X1RTZ9	1.1.3.21
A0A1K2IAT1	1.1.3.21
C2K188	1.1.3.21
A0A2H1M3T6	1.1.3.21
A0A1W6D6D6	1.1.3.21
A0A2H1NGL6	1.1.3.21
C2EJS2	1.1.3.21
A0A089QA16	1.1.3.21
Q1WVI9	1.1.3.21
A0A089Y429	1.1.3.21
Q9CG65	1.1.3.21
D2BR13	1.1.3.21
S6EXW7	1.1.3.21
A0A2N5WG43	1.1.3.21
A0A2X0STG4	1.1.3.21
A0A2R7ZSS3	1.1.3.21
A0A2C8EGU6	1.1.3.21
I7LQS4	1.1.3.21
B0STP5	1.1.3.21
A0A0Y7GUW5	1.1.3.21
A0A1R4KHL6	1.1.3.21
A0A1R4KB75	1.1.3.21
A0A0U1AS57	1.1.3.21
A0A078MYF8	1.1.3.21
Q7NC64	1.1.3.21
Q6MTY6	1.1.3.21
Q70GP9	1.1.3.21
A0A158S0G2	1.1.3.21
E0NGL9	1.1.3.21
A0A1Y0VLC9	1.1.3.21
Q03DS7	1.1.3.21
B9XBS0	1.1.3.21
Q3ICJ7	1.1.3.21
A0A2X2EY83	1.1.3.21
B9THK9	1.1.3.21
A0A1R4JAL6	1.1.3.21
A0A239WLK7	1.1.3.21
A0A0H1IK42	1.1.3.21
E7S6F7	1.1.3.21
E7SAP3	1.1.3.21
A0A2X4PAV3	1.1.3.21
E8JT55	1.1.3.21
A0A0F2CXK3	1.1.3.21
A0A2X4DE08	1.1.3.21
A0A2X4V890	1.1.3.21
A0A2X4IBR3	1.1.3.21
A0A2X3YDZ0	1.1.3.21
K4QBD0	1.1.3.21
A0A2X3Y2X8	1.1.3.21
A0A1C2CCM9	1.1.3.21
A0A2X2YL82	1.1.3.21
C5WIK9	1.1.3.21
A0A0G7GZ15	1.1.3.21
A0A0F2CHH9	1.1.3.21
A0A2X3X1E5	1.1.3.21
A8AVX4	1.1.3.21
A0A2X4B6F5	1.1.3.21
A0A0F3HP47	1.1.3.21
A0A081PMX8	1.1.3.21
A0A081PS15	1.1.3.21
A0A139R941	1.1.3.21
A0A081QLL1	1.1.3.21
A0A139Q2H4	1.1.3.21
E0PNU5	1.1.3.21
E1LV06	1.1.3.21
A0A0F2DGC6	1.1.3.21
A0A150NIY7	1.1.3.21
A0A081PP71	1.1.3.21
A0A150NV56	1.1.3.21
E1LNV0	1.1.3.21
A0A081PZ59	1.1.3.21
A0A081Q8I5	1.1.3.21
A0A081SA00	1.1.3.21
A0A0F2E2G1	1.1.3.21
A0A139QYC7	1.1.3.21
A0A0F2CVL4	1.1.3.21
A0A139QS36	1.1.3.21
A0A139Q4V2	1.1.3.21
A0A139PVY2	1.1.3.21
D4FPU2	1.1.3.21
A0A0F2DRZ0	1.1.3.21
A0A139M754	1.1.3.21
A0A139Q5I4	1.1.3.21
P35596	1.1.3.21
A0A0T8NLW4	1.1.3.21
A0A0U0L6X5	1.1.3.21
A0A0T8EAK0	1.1.3.21
A0A0T7T4V4	1.1.3.21
A0A0U0IW34	1.1.3.21
A0A0U0I0H6	1.1.3.21
A0A0T8AWQ1	1.1.3.21
A0A111ATD7	1.1.3.21
A0A0T8S7G0	1.1.3.21
C1CHI5	1.1.3.21
J1NRG1	1.1.3.21
A0A2R2HX81	1.1.3.21
A0A0U0H6R2	1.1.3.21
A0A111ABK1	1.1.3.21
J1DAP3	1.1.3.21
G6LQW5	1.1.3.21
A0A0T8QUZ9	1.1.3.21
A0A0T9AHT4	1.1.3.21
A0A0T8PMX6	1.1.3.21
A0A0T8SFW9	1.1.3.21
A0A098ZBT3	1.1.3.21
A0A0T8QUZ5	1.1.3.21
A0A0U0LZ20	1.1.3.21
A0A0T9AD69	1.1.3.21
B1I9Z5	1.1.3.21
A0A0T8QV41	1.1.3.21
A0A0T8B412	1.1.3.21
A0A0T8U815	1.1.3.21
A0A0T8QF90	1.1.3.21
A0A0T7ZP29	1.1.3.21
A0A0U0KMR1	1.1.3.21
A0A2X4DQY7	1.1.3.21
A0A0T9GPF7	1.1.3.21
A0A100G1P2	1.1.3.21
A0A0U0KC91	1.1.3.21
A0A0T9H0H6	1.1.3.21
A0A0I8YWQ7	1.1.3.21
A0A0U0LMG9	1.1.3.21
A0A0H2ZNU4	1.1.3.21
A0A0T8BR86	1.1.3.21
A0A0T8AEH7	1.1.3.21
A0A0U0G4D2	1.1.3.21
A0A0T8TKA5	1.1.3.21
A0A0T7K882	1.1.3.21
A0A0E8T484	1.1.3.21
A0A0T8R8Y0	1.1.3.21
A0A117DHL8	1.1.3.21
A0A0T8UK75	1.1.3.21
A0A0T8LYJ3	1.1.3.21
A0A0T8R1P7	1.1.3.21
C1CBG1	1.1.3.21
A0A0U0M5V8	1.1.3.21
A0A0T8SGN3	1.1.3.21
A0A0D6J660	1.1.3.21
A0A0T8ACW7	1.1.3.21
A0A0T8LD64	1.1.3.21
A0A111NEJ4	1.1.3.21
A0A123FHX5	1.1.3.21
A0A0X9SHQ5	1.1.3.21
A0A0T8BZE2	1.1.3.21
A0A2X4DLG4	1.1.3.21
A0A0U0EKX4	1.1.3.21
A0A0T9HFD7	1.1.3.21
A0A0U0DY90	1.1.3.21
A0A0T8UC17	1.1.3.21
A0A0T8NTU1	1.1.3.21
A0A0T7YPT3	1.1.3.21
A0A2X4IQ54	1.1.3.21
A0A0T8VBQ1	1.1.3.21
A0A0T8MXN2	1.1.3.21
A0A0U0HYB1	1.1.3.21
A0A0U0D3V4	1.1.3.21
A0A0U0DJH6	1.1.3.21
A0A158LHV2	1.1.3.21
A0A0T8WDW9	1.1.3.21
A0A0T8KNF0	1.1.3.21
A0A0T8AE94	1.1.3.21
A0A2X4DZZ0	1.1.3.21
P0DB21	1.1.3.21
Q99YI8	1.1.3.21
P0DB20	1.1.3.21
Q5XAK0	1.1.3.21
Q8NZX0	1.1.3.21
A0A2X4CK16	1.1.3.21
A0A2X3X1P4	1.1.3.21
A0A2X3UCD3	1.1.3.21
A0A2X3VKN3	1.1.3.21
A0A2X4FB60	1.1.3.21
A0A2X4JMU0	1.1.3.21
A0A2X3X355	1.1.3.21
A0A2X4JSG9	1.1.3.21
A0A2X4GIA7	1.1.3.21
A0A2X3WHU1	1.1.3.21
A0A2X3WV93	1.1.3.21
A0A2X3S3I3	1.1.3.21
A0A2X4EFP7	1.1.3.21
Q1JKK4	1.1.3.21
A0A2X3UZG1	1.1.3.21
A0A2X3XAU7	1.1.3.21
A0A2X4CIV1	1.1.3.21
A0A2X4L640	1.1.3.21
A0A2X4P513	1.1.3.21
A0A2X3XC80	1.1.3.21
A0A2X3XSS5	1.1.3.21
A0A2X4IIX9	1.1.3.21
A0A2Y8I6G7	1.1.3.21
A0A2X3SPH7	1.1.3.21
A0A2Y8JJE1	1.1.3.21
A0A2X3UNF2	1.1.3.21
Q1J5E5	1.1.3.21
A0A2X4GSZ9	1.1.3.21
A0A2X4P8W6	1.1.3.21
A0A2X3XBU8	1.1.3.21
A0A2X3SCB9	1.1.3.21
A0A2X3SXQ7	1.1.3.21
A0A2X3TKZ3	1.1.3.21
A0A2X3SJ75	1.1.3.21
A0A2X3V5G3	1.1.3.21
Q48RX7	1.1.3.21
F3SFT5	1.1.3.21
F0FTF1	1.1.3.21
F3UU02	1.1.3.21
A0A0B7GM89	1.1.3.21
F0IWR5	1.1.3.21
F9DYI5	1.1.3.21
F2C4J2	1.1.3.21
A0A2X4DA36	1.1.3.21
A0A2X3VWR4	1.1.3.21
F0FBS5	1.1.3.21
F0IKQ1	1.1.3.21
E8KMT7	1.1.3.21
F0I3C3	1.1.3.21
F2BQ89	1.1.3.21
F0I5C4	1.1.3.21
A3CPV4	1.1.3.21
A0A2X4AGT4	1.1.3.21
F3U8Q4	1.1.3.21
F3UVX2	1.1.3.21
D0VWP7	1.1.3.21
D0VWY7	1.1.3.21
A0A139NHS8	1.1.3.21
A0A0Z8E9A9	1.1.3.21
A0A0Z8F210	1.1.3.21
